timestamp,pelvis_acc_ap,pelvis_acc_ml,pelvis_acc_vertical,pelvis_gyro_yaw,quat_w,quat_x,quat_y,quat_z
6.690,-0.193000,-0.131192,9.784225,-0.025775,1.0,0.0,0.0,0.0
6.700,-0.179350,-0.083216,9.826287,0.016287,1.0,0.0,0.0,0.0
6.710,-0.210374,-0.080782,9.821910,0.011910,1.0,0.0,0.0,0.0
6.720,-0.253656,-0.091774,9.803271,-0.006729,1.0,0.0,0.0,0.0
6.730,-0.276106,-0.083393,9.803237,-0.006763,1.0,0.0,0.0,0.0
6.740,-0.314061,-0.092256,9.785269,-0.024731,1.0,0.0,0.0,0.0
6.750,-0.312781,-0.063884,9.803926,-0.006074,1.0,0.0,0.0,0.0
6.760,-0.328129,-0.054385,9.803190,-0.006810,1.0,0.0,0.0,0.0
6.770,-0.328222,-0.032099,9.814811,0.004811,1.0,0.0,0.0,0.0
6.780,-0.333506,-0.017675,9.818237,0.008237,1.0,0.0,0.0,0.0
6.790,-0.350806,-0.018116,9.806565,-0.003435,1.0,0.0,0.0,0.0
6.800,-0.344221,0.002328,9.815645,0.005645,1.0,0.0,0.0,0.0
6.810,-0.345345,0.011938,9.813861,0.003861,1.0,0.0,0.0,0.0
6.820,-0.336772,0.028022,9.818625,0.008625,1.0,0.0,0.0,0.0
6.830,-0.336112,0.032904,9.812361,0.002361,1.0,0.0,0.0,0.0
6.840,-0.313119,0.056791,9.825377,0.015377,1.0,0.0,0.0,0.0
6.850,-0.323662,0.043806,9.801895,-0.008105,1.0,0.0,0.0,0.0
6.860,-0.323912,0.037799,9.785859,-0.024141,1.0,0.0,0.0,0.0
6.870,-0.315793,0.036900,9.775490,-0.034510,1.0,0.0,0.0,0.0
6.880,-0.273106,0.067388,9.797152,-0.012848,1.0,0.0,0.0,0.0
6.890,-0.221708,0.103516,9.825177,0.015177,1.0,0.0,0.0,0.0
6.900,-0.221510,0.085510,9.799866,-0.010134,1.0,0.0,0.0,0.0
6.910,-0.182534,0.103515,9.811427,0.001427,1.0,0.0,0.0,0.0
6.920,-0.170930,0.091567,9.793957,-0.016043,1.0,0.0,0.0,0.0
6.930,-0.133204,0.103374,9.801212,-0.008788,1.0,0.0,0.0,0.0
6.940,-0.109544,0.098981,9.793278,-0.016722,1.0,0.0,0.0,0.0
6.950,-0.078249,0.100343,9.792143,-0.017857,1.0,0.0,0.0,0.0
6.960,-0.015998,0.131050,9.821418,0.011418,1.0,0.0,0.0,0.0
6.970,-0.009916,0.104262,9.803401,-0.015722,1.0,0.0,0.0,0.0
6.980,0.056109,0.136388,9.888381,0.017134,1.0,0.0,0.0,0.0
6.990,0.082241,0.127896,9.933266,0.010448,1.0,0.0,0.0,0.0
7.000,0.098683,0.109303,9.968092,-0.005281,1.0,0.0,0.0,0.0
7.010,0.141442,0.116930,10.028698,0.006244,1.0,0.0,0.0,0.0
7.020,0.180499,0.121076,10.084905,0.015287,1.0,0.0,0.0,0.0
7.030,0.202098,0.108302,10.122804,0.008362,1.0,0.0,0.0,0.0
7.040,0.223432,0.096107,10.159439,0.002919,1.0,0.0,0.0,0.0
7.050,0.243679,0.083974,10.193851,-0.001622,1.0,0.0,0.0,0.0
7.060,0.251317,0.060672,10.214389,-0.016560,1.0,0.0,0.0,0.0
7.070,0.271789,0.051924,10.246381,-0.016248,1.0,0.0,0.0,0.0
7.080,0.332509,0.085406,10.317137,0.026910,1.0,0.0,0.0,0.0
7.090,0.337510,0.065398,10.330599,0.017105,1.0,0.0,0.0,0.0
7.100,0.346357,0.051690,10.346255,0.014035,1.0,0.0,0.0,0.0
7.110,0.363010,0.048445,10.368005,0.021768,1.0,0.0,0.0,0.0
7.120,0.352753,0.021129,10.361087,0.005670,1.0,0.0,0.0,0.0
7.130,0.363923,0.018229,10.373807,0.014128,1.0,0.0,0.0,0.0
7.140,0.352619,-0.004028,10.362249,0.003266,1.0,0.0,0.0,0.0
7.150,0.331943,-0.032439,10.339520,-0.013816,1.0,0.0,0.0,0.0
7.160,0.364231,-0.004601,10.367972,0.025183,1.0,0.0,0.0,0.0
7.170,0.318932,-0.051023,10.317092,-0.010346,1.0,0.0,0.0,0.0
7.180,0.309148,-0.058594,10.300028,-0.007391,1.0,0.0,0.0,0.0
7.190,0.305642,-0.056570,10.287611,0.004696,1.0,0.0,0.0,0.0
7.200,0.295222,-0.058194,10.266729,0.012584,1.0,0.0,0.0,0.0
7.210,0.265550,-0.075882,10.225139,0.003769,1.0,0.0,0.0,0.0
7.220,0.241363,-0.085006,10.187685,0.002799,1.0,0.0,0.0,0.0
7.230,0.214091,-0.094272,10.145916,0.000897,1.0,0.0,0.0,0.0
7.240,0.173616,-0.113960,10.089846,-0.012286,1.0,0.0,0.0,0.0
7.250,0.168775,-0.095420,10.068452,0.011841,1.0,0.0,0.0,0.0
7.260,0.152054,-0.086378,10.034368,0.025503,1.0,0.0,0.0,0.0
7.270,0.100085,-0.110433,9.964385,0.005060,1.0,0.0,0.0,0.0
7.280,0.078949,-0.101757,9.924745,0.016306,1.0,0.0,0.0,0.0
7.290,0.032226,-0.117038,9.859195,0.002529,1.0,0.0,0.0,0.0
7.300,-0.018828,-0.135304,9.794690,-0.015310,1.0,0.0,0.0,0.0
7.310,-0.053170,-0.135807,9.793532,-0.016468,1.0,0.0,0.0,0.0
7.320,-0.071767,-0.119820,9.807787,-0.002213,1.0,0.0,0.0,0.0
7.330,-0.113367,-0.126403,9.798411,-0.011589,1.0,0.0,0.0,0.0
7.340,-0.100971,-0.078872,9.842114,0.032114,1.0,0.0,0.0,0.0
7.350,-0.156429,-0.099394,9.816763,0.006763,1.0,0.0,0.0,0.0
7.360,-0.197260,-0.105805,9.804567,-0.005433,1.0,0.0,0.0,0.0
7.370,-0.231285,-0.106233,9.797447,-0.012553,1.0,0.0,0.0,0.0
7.380,-0.249595,-0.092074,9.804069,-0.005931,1.0,0.0,0.0,0.0
7.390,-0.276345,-0.087777,9.800054,-0.009946,1.0,0.0,0.0,0.0
7.400,-0.277244,-0.059328,9.819488,0.009488,1.0,0.0,0.0,0.0
7.410,-0.302827,-0.057529,9.811650,0.001650,1.0,0.0,0.0,0.0
7.420,-0.329195,-0.058728,9.800283,-0.009717,1.0,0.0,0.0,0.0
7.430,-0.356678,-0.063480,9.784919,-0.025081,1.0,0.0,0.0,0.0
7.440,-0.336286,-0.023001,9.814440,0.004440,1.0,0.0,0.0,0.0
7.450,-0.349893,-0.019347,9.806889,-0.003111,1.0,0.0,0.0,0.0
7.460,-0.347198,-0.002372,9.812512,0.002512,1.0,0.0,0.0,0.0
7.470,-0.350514,0.005482,9.808971,-0.001029,1.0,0.0,0.0,0.0
7.480,-0.341521,0.022434,9.814586,0.004586,1.0,0.0,0.0,0.0
7.490,-0.356824,0.011808,9.792784,-0.017216,1.0,0.0,0.0,0.0
7.500,-0.335107,0.034878,9.804939,-0.005061,1.0,0.0,0.0,0.0
7.510,-0.342944,0.025057,9.784564,-0.025436,1.0,0.0,0.0,0.0
7.520,-0.303875,0.058823,9.808232,-0.001768,1.0,0.0,0.0,0.0
7.530,-0.290984,0.063140,9.802997,-0.007003,1.0,0.0,0.0,0.0
7.540,-0.261954,0.080402,9.811339,0.001339,1.0,0.0,0.0,0.0
7.550,-0.235554,0.091947,9.814678,0.004678,1.0,0.0,0.0,0.0
7.560,-0.190228,0.119465,9.834776,0.024776,1.0,0.0,0.0,0.0
7.570,-0.189097,0.099994,9.808739,-0.001261,1.0,0.0,0.0,0.0
7.580,-0.161517,0.104365,9.807458,-0.002542,1.0,0.0,0.0,0.0
7.590,-0.133353,0.106923,9.805327,-0.004673,1.0,0.0,0.0,0.0
7.600,-0.094742,0.117759,9.812482,0.002482,1.0,0.0,0.0,0.0
7.610,-0.077127,0.105684,9.797765,-0.012235,1.0,0.0,0.0,0.0
7.620,-0.041020,0.110453,9.800955,-0.009045,1.0,0.0,0.0,0.0
7.630,0.006396,0.125164,9.817100,0.005165,1.0,0.0,0.0,0.0
7.640,0.055401,0.140393,9.885074,0.020975,1.0,0.0,0.0,0.0
7.650,0.044513,0.094963,9.892977,-0.022797,1.0,0.0,0.0,0.0
7.660,0.094315,0.109767,9.961222,-0.005273,1.0,0.0,0.0,0.0
7.670,0.093974,0.074289,9.978813,-0.036993,1.0,0.0,0.0,0.0
7.680,0.183729,0.129085,10.085824,0.022564,1.0,0.0,0.0,0.0
7.690,0.166002,0.076891,10.084522,-0.023908,1.0,0.0,0.0,0.0
7.700,0.220407,0.097633,10.154374,0.003465,1.0,0.0,0.0,0.0
7.710,0.215280,0.059951,10.163576,-0.026737,1.0,0.0,0.0,0.0
7.720,0.265909,0.079425,10.227286,0.000999,1.0,0.0,0.0,0.0
7.730,0.288871,0.072914,10.261965,0.003458,1.0,0.0,0.0,0.0
7.740,0.315207,0.071725,10.298546,0.011864,1.0,0.0,0.0,0.0
7.750,0.308137,0.039325,10.300158,-0.010400,1.0,0.0,0.0,0.0
7.760,0.323374,0.031657,10.322436,-0.007484,1.0,0.0,0.0,0.0
7.770,0.348136,0.036145,10.352534,0.007941,1.0,0.0,0.0,0.0
7.780,0.366904,0.037451,10.374883,0.020439,1.0,0.0,0.0,0.0
7.790,0.348510,0.004569,10.358287,-0.001099,1.0,0.0,0.0,0.0
7.800,0.374601,0.019272,10.384373,0.025000,1.0,0.0,0.0,0.0
7.810,0.357998,-0.005514,10.365963,0.011558,1.0,0.0,0.0,0.0
7.820,0.348833,-0.019584,10.353207,0.008679,1.0,0.0,0.0,0.0
7.830,0.356827,-0.013172,10.355856,0.026026,1.0,0.0,0.0,0.0
7.840,0.316667,-0.051578,10.308646,-0.001798,1.0,0.0,0.0,0.0
7.850,0.342038,-0.021130,10.325327,0.038783,1.0,0.0,0.0,0.0
7.860,0.266909,-0.087909,10.239944,-0.018403,1.0,0.0,0.0,0.0
7.870,0.295039,-0.048227,10.256351,0.030244,1.0,0.0,0.0,0.0
7.880,0.260222,-0.068398,10.208445,0.018332,1.0,0.0,0.0,0.0
7.890,0.198936,-0.112074,10.132823,-0.017868,1.0,0.0,0.0,0.0
7.900,0.174375,-0.116218,10.092811,-0.015387,1.0,0.0,0.0,0.0
7.910,0.153590,-0.113968,10.055595,-0.007419,1.0,0.0,0.0,0.0
7.920,0.130235,-0.111874,10.014980,-0.000569,1.0,0.0,0.0,0.0
7.930,0.106321,-0.108155,9.973132,0.006902,1.0,0.0,0.0,0.0
7.940,0.040938,-0.143971,9.889303,-0.026200,1.0,0.0,0.0,0.0
7.950,0.028812,-0.124863,9.858384,-0.005439,1.0,0.0,0.0,0.0
7.960,0.002990,-0.118065,9.813594,0.001935,1.0,0.0,0.0,0.0
7.970,-0.021810,-0.109153,9.820340,0.010340,1.0,0.0,0.0,0.0
7.980,-0.063600,-0.116443,9.811465,0.001465,1.0,0.0,0.0,0.0
7.990,-0.074753,-0.092620,9.832640,0.022640,1.0,0.0,0.0,0.0
8.000,0.022314,0.022314,9.832314,0.000000,1.0,0.0,0.0,0.0
8.010,-0.009106,-0.009106,9.800894,0.021990,1.0,0.0,0.0,0.0
8.020,0.018821,0.018821,9.828821,0.043975,1.0,0.0,0.0,0.0
8.030,0.000492,0.000492,9.810492,0.065949,1.0,0.0,0.0,0.0
8.040,-0.007471,-0.007471,9.802529,0.087907,1.0,0.0,0.0,0.0
8.050,0.030699,0.030699,9.840699,0.109843,1.0,0.0,0.0,0.0
8.060,0.001084,0.001084,9.811084,0.131752,1.0,0.0,0.0,0.0
8.070,-0.005789,-0.005789,9.804211,0.153628,1.0,0.0,0.0,0.0
8.080,0.003231,0.003231,9.813231,0.175467,1.0,0.0,0.0,0.0
8.090,0.007673,0.007673,9.817673,0.197262,1.0,0.0,0.0,0.0
8.100,0.013427,0.013427,9.823427,0.219008,1.0,0.0,0.0,0.0
8.110,-0.000427,-0.000427,9.809573,0.240701,1.0,0.0,0.0,0.0
8.120,-0.002484,-0.002484,9.807516,0.262334,1.0,0.0,0.0,0.0
8.130,-0.005053,-0.005053,9.804947,0.283902,1.0,0.0,0.0,0.0
8.140,0.005985,0.005985,9.815985,0.305401,1.0,0.0,0.0,0.0
8.150,0.014130,0.014130,9.824130,0.326824,1.0,0.0,0.0,0.0
8.160,-0.005979,-0.005979,9.804021,0.348166,1.0,0.0,0.0,0.0
8.170,-0.019990,-0.019990,9.790010,0.369422,1.0,0.0,0.0,0.0
8.180,-0.010862,-0.010862,9.799138,0.390588,1.0,0.0,0.0,0.0
8.190,-0.004469,-0.004469,9.805531,0.411656,1.0,0.0,0.0,0.0
8.200,0.010025,0.010025,9.820025,0.432624,1.0,0.0,0.0,0.0
8.210,-0.018620,-0.018620,9.791380,0.453484,1.0,0.0,0.0,0.0
8.220,0.025279,0.025279,9.835279,0.474233,1.0,0.0,0.0,0.0
8.230,-0.000675,-0.000675,9.809325,0.494865,1.0,0.0,0.0,0.0
8.240,0.006567,0.006567,9.816567,0.515374,1.0,0.0,0.0,0.0
8.250,0.008863,0.008863,9.818863,0.535757,1.0,0.0,0.0,0.0
8.260,-0.019626,-0.019626,9.790374,0.556007,1.0,0.0,0.0,0.0
8.270,0.025798,0.025798,9.835798,0.576120,1.0,0.0,0.0,0.0
8.280,-0.012691,-0.012691,9.797309,0.596091,1.0,0.0,0.0,0.0
8.290,0.013630,0.013630,9.823630,0.615915,1.0,0.0,0.0,0.0
8.300,0.007742,0.007742,9.817742,0.635587,1.0,0.0,0.0,0.0
8.310,0.019805,0.019805,9.829805,0.655102,1.0,0.0,0.0,0.0
8.320,-0.010257,-0.010257,9.799743,0.674455,1.0,0.0,0.0,0.0
8.330,-0.005053,-0.005053,9.804947,0.693642,1.0,0.0,0.0,0.0
8.340,0.035722,0.035722,9.845722,0.712658,1.0,0.0,0.0,0.0
8.350,0.015674,0.015674,9.825674,0.731498,1.0,0.0,0.0,0.0
8.360,-0.013755,-0.013755,9.796245,0.750158,1.0,0.0,0.0,0.0
8.370,-0.002091,-0.002091,9.807909,0.768632,1.0,0.0,0.0,0.0
8.380,-0.027184,-0.027184,9.782816,0.786917,1.0,0.0,0.0,0.0
8.390,0.020936,0.020936,9.830936,0.805007,1.0,0.0,0.0,0.0
8.400,-0.019098,-0.019098,9.790902,0.822899,1.0,0.0,0.0,0.0
8.410,0.016043,0.016043,9.826043,0.840588,1.0,0.0,0.0,0.0
8.420,-0.018525,-0.018525,9.791475,0.858070,1.0,0.0,0.0,0.0
8.430,0.012504,0.012504,9.822504,0.875340,1.0,0.0,0.0,0.0
8.440,0.007121,0.007121,9.817121,0.892394,1.0,0.0,0.0,0.0
8.450,0.019194,0.019194,9.829194,0.909227,1.0,0.0,0.0,0.0
8.460,0.016203,0.016203,9.826203,0.925837,1.0,0.0,0.0,0.0
8.470,0.004703,0.004703,9.814703,0.942218,1.0,0.0,0.0,0.0
8.480,0.008007,0.008007,9.818007,0.958366,1.0,0.0,0.0,0.0
8.490,-0.005863,-0.005863,9.804137,0.974278,1.0,0.0,0.0,0.0
8.500,0.014024,0.014024,9.824024,0.989949,1.0,0.0,0.0,0.0
8.510,-0.007149,-0.007149,9.802851,1.005377,1.0,0.0,0.0,0.0
8.520,-0.022677,-0.022677,9.787323,1.020556,1.0,0.0,0.0,0.0
8.530,0.022553,0.022553,9.832553,1.035484,1.0,0.0,0.0,0.0
8.540,-0.010669,-0.010669,9.799331,1.050155,1.0,0.0,0.0,0.0
8.550,-0.011711,-0.011711,9.798289,1.064568,1.0,0.0,0.0,0.0
8.560,0.010247,0.010247,9.820247,1.078719,1.0,0.0,0.0,0.0
8.570,-0.001211,-0.001211,9.808789,1.092603,1.0,0.0,0.0,0.0
8.580,0.014112,0.014112,9.824112,1.106217,1.0,0.0,0.0,0.0
8.590,0.032538,0.032538,9.842538,1.119559,1.0,0.0,0.0,0.0
8.600,0.011216,0.011216,9.821216,1.132624,1.0,0.0,0.0,0.0
8.610,-0.001734,-0.001734,9.808266,1.145410,1.0,0.0,0.0,0.0
8.620,0.016834,0.016834,9.826834,1.157913,1.0,0.0,0.0,0.0
8.630,0.014069,0.014069,9.824069,1.170130,1.0,0.0,0.0,0.0
8.640,0.001389,0.001389,9.811389,1.182059,1.0,0.0,0.0,0.0
8.650,-0.002152,-0.002152,9.807848,1.193696,1.0,0.0,0.0,0.0
8.660,-0.002011,-0.002011,9.807989,1.205039,1.0,0.0,0.0,0.0
8.670,-0.012479,-0.012479,9.797521,1.216084,1.0,0.0,0.0,0.0
8.680,-0.007608,-0.007608,9.802392,1.226829,1.0,0.0,0.0,0.0
8.690,-0.012269,-0.012269,9.797731,1.237272,1.0,0.0,0.0,0.0
8.700,0.003333,0.003333,9.813333,1.247409,1.0,0.0,0.0,0.0
8.710,0.008174,0.008174,9.818174,1.257239,1.0,0.0,0.0,0.0
8.720,-0.006192,-0.006192,9.803808,1.266758,1.0,0.0,0.0,0.0
8.730,-0.017989,-0.017989,9.792011,1.275965,1.0,0.0,0.0,0.0
8.740,0.006649,0.006649,9.816649,1.284856,1.0,0.0,0.0,0.0
8.750,-0.002390,-0.002390,9.807610,1.293431,1.0,0.0,0.0,0.0
8.760,-0.015751,-0.015751,9.794249,1.301687,1.0,0.0,0.0,0.0
8.770,-0.005638,-0.005638,9.804362,1.309622,1.0,0.0,0.0,0.0
8.780,-0.016956,-0.016956,9.793044,1.317233,1.0,0.0,0.0,0.0
8.790,-0.002280,-0.002280,9.807720,1.324520,1.0,0.0,0.0,0.0
8.800,0.018713,0.018713,9.828713,1.331479,1.0,0.0,0.0,0.0
8.810,-0.005717,-0.005717,9.804283,1.338110,1.0,0.0,0.0,0.0
8.820,0.006603,0.006603,9.816603,1.344411,1.0,0.0,0.0,0.0
8.830,-0.004977,-0.004977,9.805023,1.350380,1.0,0.0,0.0,0.0
8.840,0.007491,0.007491,9.817491,1.356016,1.0,0.0,0.0,0.0
8.850,0.002893,0.002893,9.812893,1.361318,1.0,0.0,0.0,0.0
8.860,0.023412,0.023412,9.833412,1.366283,1.0,0.0,0.0,0.0
8.870,0.006321,0.006321,9.816321,1.370912,1.0,0.0,0.0,0.0
8.880,-0.007253,-0.007253,9.802747,1.375202,1.0,0.0,0.0,0.0
8.890,-0.007326,-0.007326,9.802674,1.379153,1.0,0.0,0.0,0.0
8.900,-0.006071,-0.006071,9.803929,1.382764,1.0,0.0,0.0,0.0
8.910,-0.023022,-0.023022,9.786978,1.386033,1.0,0.0,0.0,0.0
8.920,0.011098,0.011098,9.821098,1.388961,1.0,0.0,0.0,0.0
8.930,0.000433,0.000433,9.810433,1.391545,1.0,0.0,0.0,0.0
8.940,-0.017804,-0.017804,9.792196,1.393787,1.0,0.0,0.0,0.0
8.950,0.033521,0.033521,9.843521,1.395684,1.0,0.0,0.0,0.0
8.960,-0.011228,-0.011228,9.798772,1.397237,1.0,0.0,0.0,0.0
8.970,-0.007685,-0.007685,9.802315,1.398446,1.0,0.0,0.0,0.0
8.980,-0.006217,-0.006217,9.803783,1.399309,1.0,0.0,0.0,0.0
8.990,0.022602,0.022602,9.832602,1.399827,1.0,0.0,0.0,0.0
9.000,0.008424,0.008424,9.818424,1.400000,1.0,0.0,0.0,0.0
9.010,0.009191,0.009191,9.819191,1.399827,1.0,0.0,0.0,0.0
9.020,0.010969,0.010969,9.820969,1.399309,1.0,0.0,0.0,0.0
9.030,-0.015120,-0.015120,9.794880,1.398446,1.0,0.0,0.0,0.0
9.040,-0.038400,-0.038400,9.771600,1.397237,1.0,0.0,0.0,0.0
9.050,0.005645,0.005645,9.815645,1.395684,1.0,0.0,0.0,0.0
9.060,0.010755,0.010755,9.820755,1.393787,1.0,0.0,0.0,0.0
9.070,-0.010936,-0.010936,9.799064,1.391545,1.0,0.0,0.0,0.0
9.080,0.007649,0.007649,9.817649,1.388961,1.0,0.0,0.0,0.0
9.090,-0.012431,-0.012431,9.797569,1.386033,1.0,0.0,0.0,0.0
9.100,0.008646,0.008646,9.818646,1.382764,1.0,0.0,0.0,0.0
9.110,0.005370,0.005370,9.815370,1.379153,1.0,0.0,0.0,0.0
9.120,-0.028914,-0.028914,9.781086,1.375202,1.0,0.0,0.0,0.0
9.130,-0.002167,-0.002167,9.807833,1.370912,1.0,0.0,0.0,0.0
9.140,0.001666,0.001666,9.811666,1.366283,1.0,0.0,0.0,0.0
9.150,-0.021985,-0.021985,9.788015,1.361318,1.0,0.0,0.0,0.0
9.160,0.030757,0.030757,9.840757,1.356016,1.0,0.0,0.0,0.0
9.170,0.008314,0.008314,9.818314,1.350380,1.0,0.0,0.0,0.0
9.180,-0.000858,-0.000858,9.809142,1.344411,1.0,0.0,0.0,0.0
9.190,0.013781,0.013781,9.823781,1.338110,1.0,0.0,0.0,0.0
9.200,0.012267,0.012267,9.822267,1.331479,1.0,0.0,0.0,0.0
9.210,-0.017620,-0.017620,9.792380,1.324520,1.0,0.0,0.0,0.0
9.220,-0.002826,-0.002826,9.807174,1.317233,1.0,0.0,0.0,0.0
9.230,-0.004936,-0.004936,9.805064,1.309622,1.0,0.0,0.0,0.0
9.240,-0.017659,-0.017659,9.792341,1.301687,1.0,0.0,0.0,0.0
9.250,-0.025903,-0.025903,9.784097,1.293431,1.0,0.0,0.0,0.0
9.260,0.015785,0.015785,9.825785,1.284856,1.0,0.0,0.0,0.0
9.270,0.004175,0.004175,9.814175,1.275965,1.0,0.0,0.0,0.0
9.280,-0.012152,-0.012152,9.797848,1.266758,1.0,0.0,0.0,0.0
9.290,-0.001750,-0.001750,9.808250,1.257239,1.0,0.0,0.0,0.0
9.300,0.002028,0.002028,9.812028,1.247409,1.0,0.0,0.0,0.0
9.310,-0.011669,-0.011669,9.798331,1.237272,1.0,0.0,0.0,0.0
9.320,0.026658,0.026658,9.836658,1.226829,1.0,0.0,0.0,0.0
9.330,-0.016674,-0.016674,9.793326,1.216084,1.0,0.0,0.0,0.0
9.340,0.002287,0.002287,9.812287,1.205039,1.0,0.0,0.0,0.0
9.350,-0.003742,-0.003742,9.806258,1.193696,1.0,0.0,0.0,0.0
9.360,-0.021658,-0.021658,9.788342,1.182059,1.0,0.0,0.0,0.0
9.370,-0.015774,-0.015774,9.794226,1.170130,1.0,0.0,0.0,0.0
9.380,-0.002231,-0.002231,9.807769,1.157913,1.0,0.0,0.0,0.0
9.390,0.016522,0.016522,9.826522,1.145410,1.0,0.0,0.0,0.0
9.400,0.017837,0.017837,9.827837,1.132624,1.0,0.0,0.0,0.0
9.410,-0.005485,-0.005485,9.804515,1.119559,1.0,0.0,0.0,0.0
9.420,-0.017665,-0.017665,9.792335,1.106217,1.0,0.0,0.0,0.0
9.430,-0.006776,-0.006776,9.803224,1.092603,1.0,0.0,0.0,0.0
9.440,-0.012192,-0.012192,9.797808,1.078719,1.0,0.0,0.0,0.0
9.450,0.017476,0.017476,9.827476,1.064568,1.0,0.0,0.0,0.0
9.460,-0.000758,-0.000758,9.809242,1.050155,1.0,0.0,0.0,0.0
9.470,0.003746,0.003746,9.813746,1.035484,1.0,0.0,0.0,0.0
9.480,0.008238,0.008238,9.818238,1.020556,1.0,0.0,0.0,0.0
9.490,-0.014212,-0.014212,9.795788,1.005377,1.0,0.0,0.0,0.0
9.500,-0.010000,-0.010000,9.800000,0.989949,1.0,0.0,0.0,0.0
9.510,0.001241,0.001241,9.811241,0.974278,1.0,0.0,0.0,0.0
9.520,0.003866,0.003866,9.813866,0.958366,1.0,0.0,0.0,0.0
9.530,0.001930,0.001930,9.811930,0.942218,1.0,0.0,0.0,0.0
9.540,0.001075,0.001075,9.811075,0.925837,1.0,0.0,0.0,0.0
9.550,0.020798,0.020798,9.830798,0.909227,1.0,0.0,0.0,0.0
9.560,0.023010,0.023010,9.833010,0.892394,1.0,0.0,0.0,0.0
9.570,0.014236,0.014236,9.824236,0.875340,1.0,0.0,0.0,0.0
9.580,0.010042,0.010042,9.820042,0.858070,1.0,0.0,0.0,0.0
9.590,0.030390,0.030390,9.840390,0.840588,1.0,0.0,0.0,0.0
9.600,-0.024141,-0.024141,9.785859,0.822899,1.0,0.0,0.0,0.0
9.610,-0.004141,-0.004141,9.805859,0.805007,1.0,0.0,0.0,0.0
9.620,-0.024863,-0.024863,9.785137,0.786917,1.0,0.0,0.0,0.0
9.630,0.004544,0.004544,9.814544,0.768632,1.0,0.0,0.0,0.0
9.640,-0.034097,-0.034097,9.775903,0.750158,1.0,0.0,0.0,0.0
9.650,0.000726,0.000726,9.810726,0.731498,1.0,0.0,0.0,0.0
9.660,0.019047,0.019047,9.829047,0.712658,1.0,0.0,0.0,0.0
9.670,0.000628,0.000628,9.810628,0.693642,1.0,0.0,0.0,0.0
9.680,0.010426,0.010426,9.820426,0.674455,1.0,0.0,0.0,0.0
9.690,-0.005450,-0.005450,9.804550,0.655102,1.0,0.0,0.0,0.0
9.700,-0.010445,-0.010445,9.799555,0.635587,1.0,0.0,0.0,0.0
9.710,-0.009920,-0.009920,9.800080,0.615915,1.0,0.0,0.0,0.0
9.720,-0.017134,-0.017134,9.792866,0.596091,1.0,0.0,0.0,0.0
9.730,-0.021802,-0.021802,9.788198,0.576120,1.0,0.0,0.0,0.0
9.740,0.018866,0.018866,9.828866,0.556007,1.0,0.0,0.0,0.0
9.750,-0.029097,-0.029097,9.780903,0.535757,1.0,0.0,0.0,0.0
9.760,-0.014007,-0.014007,9.795993,0.515374,1.0,0.0,0.0,0.0
9.770,-0.013974,-0.013974,9.796026,0.494865,1.0,0.0,0.0,0.0
9.780,-0.006692,-0.006692,9.803308,0.474233,1.0,0.0,0.0,0.0
9.790,-0.008760,-0.008760,9.801240,0.453484,1.0,0.0,0.0,0.0
9.800,-0.016267,-0.016267,9.793733,0.432624,1.0,0.0,0.0,0.0
9.810,-0.002747,-0.002747,9.807253,0.411656,1.0,0.0,0.0,0.0
9.820,0.002275,0.002275,9.812275,0.390588,1.0,0.0,0.0,0.0
9.830,-0.012046,-0.012046,9.797954,0.369422,1.0,0.0,0.0,0.0
9.840,-0.043884,-0.043884,9.766116,0.348166,1.0,0.0,0.0,0.0
9.850,-0.000987,-0.000987,9.809013,0.326824,1.0,0.0,0.0,0.0
9.860,0.003132,0.003132,9.813132,0.305401,1.0,0.0,0.0,0.0
9.870,0.001115,0.001115,9.811115,0.283902,1.0,0.0,0.0,0.0
9.880,0.003814,0.003814,9.813814,0.262334,1.0,0.0,0.0,0.0
9.890,0.018455,0.018455,9.828455,0.240701,1.0,0.0,0.0,0.0
9.900,0.022292,0.022292,9.832292,0.219008,1.0,0.0,0.0,0.0
9.910,-0.019835,-0.019835,9.790165,0.197262,1.0,0.0,0.0,0.0
9.920,0.016394,0.016394,9.826394,0.175467,1.0,0.0,0.0,0.0
9.930,0.011204,0.011204,9.821204,0.153628,1.0,0.0,0.0,0.0
9.940,-0.003526,-0.003526,9.806474,0.131752,1.0,0.0,0.0,0.0
9.950,0.030748,0.030748,9.840748,0.109843,1.0,0.0,0.0,0.0
9.960,0.010502,0.010502,9.820502,0.087907,1.0,0.0,0.0,0.0
9.970,0.011247,0.011247,9.821247,0.065949,1.0,0.0,0.0,0.0
9.980,0.026843,0.026843,9.836843,0.043975,1.0,0.0,0.0,0.0
9.990,-0.006342,-0.006342,9.803658,0.021990,1.0,0.0,0.0,0.0
10.000,0.019497,0.139497,9.829497,0.019497,1.0,0.0,0.0,0.0
10.010,0.040865,0.127123,9.869836,0.007664,1.0,0.0,0.0,0.0
10.020,0.081121,0.132860,9.928894,0.015019,1.0,0.0,0.0,0.0
10.030,0.126516,0.143269,9.992749,0.028110,1.0,0.0,0.0,0.0
10.040,0.132173,0.113788,10.016358,0.002348,1.0,0.0,0.0,0.0
10.050,0.156688,0.103331,10.058157,-0.003384,1.0,0.0,0.0,0.0
10.060,0.169000,0.081153,10.086928,-0.019875,1.0,0.0,0.0,0.0
